TimeStamp,RAW_TP9,RAW_FP1,RAW_FP2,RAW_TP10
2015-11-09 07:27:52,819.2002,863.6147,829.07007,799.46045
2015-11-09 07:27:52,825.78015,860.3247,830.7151,799.46045
2015-11-09 07:27:52,825.78015,865.25964,830.7151,789.5906
2015-11-09 07:27:52,829.07007,858.67975,834.005,801.1054
2015-11-09 07:27:52,829.07007,857.0347,834.005,804.3954
2015-11-09 07:27:52,824.13513,850.45483,832.36005,809.3303
2015-11-09 07:27:52,820.8452,855.3898,832.36005,806.04034
2015-11-09 07:27:52,829.07007,850.45483,832.36005,814.26526
2015-11-09 07:27:52,822.4902,852.0998,832.36005,807.68536
2015-11-09 07:27:52,827.4251,863.6147,834.005,809.3303
2015-11-09 07:27:52,829.07007,857.0347,837.295,814.26526
2015-11-09 07:27:52,825.78015,865.25964,837.295,807.68536
2015-11-09 07:27:52,838.94,857.0347,840.58496,817.55524
2015-11-09 07:27:52,830.7151,860.3247,840.58496,812.6203
2015-11-09 07:27:52,835.65,858.67975,838.94,807.68536
2015-11-09 07:27:52,837.295,863.6147,835.65,802.7504
2015-11-09 07:27:52,848.8099,860.3247,835.65,809.3303
2015-11-09 07:27:52,852.0998,855.3898,834.005,807.68536
2015-11-09 07:27:52,852.0998,863.6147,834.005,806.04034
2015-11-09 07:27:52,853.7448,860.3247,834.005,806.04034
2015-11-09 07:27:52,852.0998,866.90466,832.36005,802.7504
2015-11-09 07:27:52,857.0347,858.67975,832.36005,815.9103
2015-11-09 07:27:52,850.45483,860.3247,830.7151,814.26526
2015-11-09 07:27:52,850.45483,855.3898,834.005,824.13513
2015-11-09 07:27:52,850.45483,853.7448,834.005,819.2002
2015-11-09 07:27:52,852.0998,853.7448,834.005,825.78015
2015-11-09 07:27:52,852.0998,850.45483,834.005,822.4902
2015-11-09 07:27:52,855.3898,852.0998,834.005,822.4902
2015-11-09 07:27:52,855.3898,852.0998,834.005,822.4902
2015-11-09 07:27:52,855.3898,858.67975,835.65,822.4902
2015-11-09 07:27:52,843.87494,855.3898,835.65,825.78015
2015-11-09 07:27:52,837.295,858.67975,830.7151,822.4902
2015-11-09 07:27:52,848.8099,857.0347,829.07007,827.4251
2015-11-09 07:27:52,850.45483,853.7448,829.07007,820.8452
2015-11-09 07:27:52,853.7448,855.3898,825.78015,825.78015
2015-11-09 07:27:52,835.65,857.0347,822.4902,817.55524
2015-11-09 07:27:52,843.87494,863.6147,819.2002,815.9103
2015-11-09 07:27:52,845.5199,860.3247,820.8452,824.13513
2015-11-09 07:27:52,853.7448,860.3247,817.55524,822.4902
2015-11-09 07:27:52,858.67975,852.0998,820.8452,827.4251
2015-11-09 07:27:52,842.2299,853.7448,819.2002,812.6203
2015-11-09 07:27:52,848.8099,860.3247,822.4902,815.9103
2015-11-09 07:27:52,847.16486,860.3247,827.4251,814.26526
2015-11-09 07:27:52,858.67975,863.6147,827.4251,822.4902
2015-11-09 07:27:52,857.0347,861.9697,827.4251,817.55524
2015-11-09 07:27:52,858.67975,868.5496,827.4251,810.9753
2015-11-09 07:27:52,868.5496,861.9697,830.7151,825.78015
2015-11-09 07:27:52,853.7448,865.25964,827.4251,809.3303
2015-11-09 07:27:52,863.6147,860.3247,832.36005,827.4251
2015-11-09 07:27:52,857.0347,861.9697,834.005,822.4902
2015-11-09 07:27:52,855.3898,866.90466,835.65,820.8452
2015-11-09 07:27:52,857.0347,861.9697,837.295,824.13513
2015-11-09 07:27:52,860.3247,865.25964,834.005,827.4251
2015-11-09 07:27:52,858.67975,852.0998,834.005,829.07007
2015-11-09 07:27:52,858.67975,857.0347,832.36005,817.55524
2015-11-09 07:27:52,857.0347,853.7448,830.7151,824.13513
2015-11-09 07:27:52,853.7448,860.3247,835.65,819.2002
2015-11-09 07:27:52,860.3247,860.3247,835.65,824.13513
2015-11-09 07:27:52,845.5199,857.0347,837.295,819.2002
2015-11-09 07:27:52,850.45483,863.6147,834.005,820.8452
2015-11-09 07:27:52,853.7448,853.7448,829.07007,822.4902
2015-11-09 07:27:52,845.5199,861.9697,832.36005,817.55524
2015-11-09 07:27:52,855.3898,860.3247,829.07007,827.4251
2015-11-09 07:27:52,850.45483,861.9697,832.36005,815.9103
2015-11-09 07:27:52,855.3898,861.9697,832.36005,810.9753
2015-11-09 07:27:52,853.7448,858.67975,835.65,819.2002
2015-11-09 07:27:52,858.67975,855.3898,840.58496,815.9103
2015-11-09 07:27:52,842.2299,855.3898,835.65,820.8452
2015-11-09 07:27:52,848.8099,861.9697,835.65,819.2002
2015-11-09 07:27:52,845.5199,855.3898,835.65,822.4902
2015-11-09 07:27:52,835.65,863.6147,830.7151,812.6203
2015-11-09 07:27:52,837.295,852.0998,838.94,824.13513
2015-11-09 07:27:52,832.36005,860.3247,832.36005,817.55524
2015-11-09 07:27:52,853.7448,855.3898,835.65,824.13513
2015-11-09 07:27:52,852.0998,855.3898,838.94,815.9103
2015-11-09 07:27:52,853.7448,860.3247,838.94,817.55524
2015-11-09 07:27:52,852.0998,858.67975,837.295,820.8452
2015-11-09 07:27:52,834.005,860.3247,834.005,814.26526
2015-11-09 07:27:52,834.005,855.3898,832.36005,819.2002
2015-11-09 07:27:52,838.94,858.67975,830.7151,814.26526
2015-11-09 07:27:52,830.7151,852.0998,832.36005,819.2002
2015-11-09 07:27:52,848.8099,852.0998,835.65,825.78015
2015-11-09 07:27:52,840.58496,850.45483,830.7151,824.13513
2015-11-09 07:27:52,840.58496,850.45483,832.36005,817.55524
2015-11-09 07:27:52,850.45483,855.3898,832.36005,814.26526
2015-11-09 07:27:52,834.005,858.67975,832.36005,814.26526
2015-11-09 07:27:52,850.45483,857.0347,832.36005,815.9103
2015-11-09 07:27:52,835.65,853.7448,834.005,822.4902
2015-11-09 07:27:52,825.78015,850.45483,837.295,829.07007
2015-11-09 07:27:52,825.78015,855.3898,835.65,827.4251
2015-11-09 07:27:52,832.36005,855.3898,837.295,829.07007
2015-11-09 07:27:52,843.87494,852.0998,837.295,827.4251
2015-11-09 07:27:52,840.58496,853.7448,834.005,815.9103
2015-11-09 07:27:52,834.005,853.7448,837.295,820.8452
2015-11-09 07:27:52,829.07007,855.3898,835.65,822.4902
2015-11-09 07:27:52,832.36005,858.67975,837.295,820.8452
2015-11-09 07:27:52,830.7151,852.0998,840.58496,827.4251
2015-11-09 07:27:52,832.36005,857.0347,837.295,822.4902
2015-11-09 07:27:52,834.005,860.3247,838.94,822.4902
2015-11-09 07:27:52,835.65,858.67975,838.94,830.7151
2015-11-09 07:27:52,853.7448,855.3898,843.87494,825.78015
2015-11-09 07:27:52,860.3247,855.3898,843.87494,827.4251
2015-11-09 07:27:52,847.16486,860.3247,842.2299,830.7151
2015-11-09 07:27:52,853.7448,863.6147,847.16486,827.4251
2015-11-09 07:27:52,842.2299,858.67975,847.16486,832.36005
2015-11-09 07:27:52,845.5199,857.0347,847.16486,827.4251
2015-11-09 07:27:52,852.0998,855.3898,847.16486,822.4902
2015-11-09 07:27:52,840.58496,858.67975,842.2299,810.9753
2015-11-09 07:27:52,834.005,855.3898,845.5199,810.9753
2015-11-09 07:27:52,830.7151,850.45483,840.58496,812.6203
2015-11-09 07:27:52,845.5199,850.45483,843.87494,812.6203
2015-11-09 07:27:52,857.0347,857.0347,842.2299,820.8452
2015-11-09 07:27:52,845.5199,850.45483,842.2299,819.2002
2015-11-09 07:27:52,830.7151,848.8099,840.58496,817.55524
2015-11-09 07:27:52,819.2002,853.7448,838.94,819.2002
2015-11-09 07:27:52,848.8099,855.3898,835.65,812.6203
2015-11-09 07:27:52,861.9697,861.9697,832.36005,815.9103
2015-11-09 07:27:52,861.9697,861.9697,834.005,815.9103
2015-11-09 07:27:52,848.8099,853.7448,832.36005,819.2002
2015-11-09 07:27:52,835.65,855.3898,834.005,824.13513
2015-11-09 07:27:52,845.5199,857.0347,835.65,817.55524
2015-11-09 07:27:52,850.45483,861.9697,829.07007,815.9103
2015-11-09 07:27:52,861.9697,861.9697,830.7151,820.8452
2015-11-09 07:27:52,848.8099,861.9697,832.36005,820.8452
2015-11-09 07:27:52,843.87494,853.7448,829.07007,822.4902
2015-11-09 07:27:52,842.2299,850.45483,829.07007,820.8452
2015-11-09 07:27:52,838.94,858.67975,832.36005,812.6203
2015-11-09 07:27:52,832.36005,853.7448,834.005,815.9103
2015-11-09 07:27:52,837.295,857.0347,837.295,827.4251
2015-11-09 07:27:52,852.0998,853.7448,838.94,830.7151
2015-11-09 07:27:52,847.16486,855.3898,838.94,824.13513
2015-11-09 07:27:52,855.3898,852.0998,843.87494,822.4902
2015-11-09 07:27:52,843.87494,850.45483,845.5199,824.13513
2015-11-09 07:27:52,840.58496,850.45483,840.58496,824.13513
2015-11-09 07:27:52,840.58496,853.7448,842.2299,827.4251
2015-11-09 07:27:52,840.58496,855.3898,843.87494,820.8452
2015-11-09 07:27:52,842.2299,852.0998,845.5199,822.4902
2015-11-09 07:27:52,842.2299,852.0998,842.2299,820.8452
2015-11-09 07:27:52,837.295,850.45483,840.58496,819.2002
2015-11-09 07:27:52,847.16486,855.3898,834.005,814.26526
2015-11-09 07:27:52,845.5199,857.0347,835.65,809.3303
2015-11-09 07:27:52,840.58496,852.0998,837.295,820.8452
2015-11-09 07:27:52,850.45483,858.67975,837.295,820.8452
2015-11-09 07:27:52,855.3898,860.3247,834.005,819.2002
2015-11-09 07:27:52,835.65,858.67975,832.36005,814.26526
2015-11-09 07:27:52,850.45483,860.3247,832.36005,807.68536
2015-11-09 07:27:52,860.3247,858.67975,835.65,819.2002
2015-11-09 07:27:52,838.94,858.67975,837.295,819.2002
2015-11-09 07:27:52,860.3247,861.9697,838.94,817.55524
2015-11-09 07:27:52,840.58496,858.67975,837.295,819.2002
2015-11-09 07:27:52,850.45483,857.0347,840.58496,814.26526
2015-11-09 07:27:52,865.25964,858.67975,843.87494,819.2002
2015-11-09 07:27:52,853.7448,857.0347,842.2299,817.55524
2015-11-09 07:27:52,842.2299,853.7448,840.58496,812.6203
2015-11-09 07:27:52,855.3898,858.67975,840.58496,822.4902
2015-11-09 07:27:52,838.94,855.3898,840.58496,822.4902
2015-11-09 07:27:52,840.58496,857.0347,838.94,819.2002
2015-11-09 07:27:52,857.0347,855.3898,840.58496,819.2002
2015-11-09 07:27:52,843.87494,853.7448,840.58496,815.9103
2015-11-09 07:27:52,848.8099,855.3898,838.94,812.6203
2015-11-09 07:27:52,853.7448,860.3247,838.94,814.26526
2015-11-09 07:27:52,848.8099,861.9697,840.58496,815.9103
2015-11-09 07:27:52,848.8099,860.3247,838.94,815.9103
2015-11-09 07:27:52,840.58496,860.3247,837.295,814.26526
2015-11-09 07:27:52,848.8099,860.3247,838.94,810.9753
2015-11-09 07:27:52,845.5199,863.6147,834.005,799.46045
2015-11-09 07:27:52,852.0998,865.25964,832.36005,806.04034
2015-11-09 07:27:53,853.7448,863.6147,834.005,820.8452
2015-11-09 07:27:53,840.58496,865.25964,830.7151,814.26526
2015-11-09 07:27:53,860.3247,863.6147,829.07007,819.2002
2015-11-09 07:27:53,857.0347,857.0347,830.7151,812.6203
2015-11-09 07:27:53,853.7448,855.3898,830.7151,810.9753
2015-11-09 07:27:53,860.3247,861.9697,835.65,815.9103
2015-11-09 07:27:53,857.0347,863.6147,835.65,814.26526
2015-11-09 07:27:53,863.6147,865.25964,834.005,817.55524
2015-11-09 07:27:53,850.45483,860.3247,835.65,819.2002
2015-11-09 07:27:53,832.36005,853.7448,835.65,812.6203
2015-11-09 07:27:53,834.005,855.3898,837.295,815.9103
2015-11-09 07:27:53,842.2299,858.67975,838.94,824.13513
2015-11-09 07:27:53,838.94,855.3898,835.65,819.2002
2015-11-09 07:27:53,837.295,853.7448,837.295,827.4251
2015-11-09 07:27:53,832.36005,853.7448,838.94,820.8452
2015-11-09 07:27:53,840.58496,853.7448,838.94,822.4902
2015-11-09 07:27:53,842.2299,857.0347,837.295,817.55524
2015-11-09 07:27:53,835.65,857.0347,837.295,822.4902
2015-11-09 07:27:53,840.58496,857.0347,835.65,824.13513
2015-11-09 07:27:53,855.3898,857.0347,830.7151,827.4251
2015-11-09 07:27:53,852.0998,858.67975,837.295,834.005
2015-11-09 07:27:53,860.3247,858.67975,832.36005,830.7151
2015-11-09 07:27:53,852.0998,861.9697,832.36005,829.07007
2015-11-09 07:27:53,848.8099,860.3247,832.36005,832.36005
2015-11-09 07:27:53,853.7448,860.3247,827.4251,825.78015
2015-11-09 07:27:53,852.0998,863.6147,829.07007,819.2002
2015-11-09 07:27:53,845.5199,866.90466,825.78015,815.9103
2015-11-09 07:27:53,855.3898,866.90466,822.4902,812.6203
2015-11-09 07:27:53,857.0347,861.9697,827.4251,820.8452
2015-11-09 07:27:53,853.7448,863.6147,824.13513,824.13513
2015-11-09 07:27:53,853.7448,861.9697,824.13513,827.4251
2015-11-09 07:27:53,857.0347,860.3247,825.78015,822.4902
2015-11-09 07:27:53,860.3247,860.3247,822.4902,820.8452
2015-11-09 07:27:53,852.0998,858.67975,825.78015,819.2002
2015-11-09 07:27:53,848.8099,858.67975,824.13513,829.07007
2015-11-09 07:27:53,840.58496,861.9697,820.8452,835.65
2015-11-09 07:27:53,858.67975,858.67975,822.4902,842.2299
2015-11-09 07:27:53,853.7448,857.0347,819.2002,842.2299
2015-11-09 07:27:53,857.0347,860.3247,815.9103,845.5199
2015-11-09 07:27:53,858.67975,857.0347,814.26526,840.58496
2015-11-09 07:27:53,837.295,855.3898,810.9753,843.87494
2015-11-09 07:27:53,832.36005,855.3898,809.3303,848.8099
2015-11-09 07:27:53,842.2299,855.3898,810.9753,847.16486
2015-11-09 07:27:53,843.87494,858.67975,807.68536,852.0998
2015-11-09 07:27:53,852.0998,860.3247,806.04034,853.7448
2015-11-09 07:27:53,855.3898,860.3247,809.3303,848.8099
2015-11-09 07:27:53,847.16486,860.3247,806.04034,855.3898
2015-11-09 07:27:53,843.87494,861.9697,809.3303,857.0347
2015-11-09 07:27:53,848.8099,857.0347,809.3303,858.67975
2015-11-09 07:27:53,835.65,853.7448,810.9753,845.5199
2015-11-09 07:27:53,843.87494,861.9697,807.68536,853.7448
2015-11-09 07:27:53,850.45483,861.9697,807.68536,843.87494
2015-11-09 07:27:53,848.8099,861.9697,810.9753,857.0347
2015-11-09 07:27:53,855.3898,863.6147,810.9753,858.67975
2015-11-09 07:27:53,842.2299,861.9697,815.9103,850.45483
2015-11-09 07:27:53,852.0998,865.25964,815.9103,850.45483
2015-11-09 07:27:53,852.0998,861.9697,815.9103,853.7448
2015-11-09 07:27:53,850.45483,860.3247,814.26526,850.45483
2015-11-09 07:27:53,860.3247,858.67975,817.55524,852.0998
2015-11-09 07:27:53,850.45483,860.3247,815.9103,852.0998
2015-11-09 07:27:53,835.65,855.3898,820.8452,861.9697
2015-11-09 07:27:53,824.13513,848.8099,825.78015,857.0347
2015-11-09 07:27:53,827.4251,855.3898,820.8452,857.0347
2015-11-09 07:27:53,834.005,853.7448,820.8452,848.8099
2015-11-09 07:27:53,853.7448,857.0347,817.55524,860.3247
2015-11-09 07:27:53,853.7448,857.0347,817.55524,860.3247
2015-11-09 07:27:53,845.5199,853.7448,820.8452,857.0347
2015-11-09 07:27:53,848.8099,857.0347,820.8452,852.0998
2015-11-09 07:27:53,840.58496,858.67975,820.8452,847.16486
2015-11-09 07:27:53,850.45483,857.0347,825.78015,848.8099
2015-11-09 07:27:53,853.7448,857.0347,825.78015,847.16486
2015-11-09 07:27:53,847.16486,858.67975,824.13513,848.8099
2015-11-09 07:27:53,848.8099,857.0347,825.78015,848.8099
2015-11-09 07:27:53,840.58496,858.67975,824.13513,847.16486
2015-11-09 07:27:53,852.0998,857.0347,827.4251,850.45483
2015-11-09 07:27:53,873.48456,861.9697,825.78015,834.005
2015-11-09 07:27:53,870.1946,850.45483,829.07007,850.45483
2015-11-09 07:27:53,852.0998,858.67975,825.78015,837.295
2015-11-09 07:27:53,852.0998,860.3247,829.07007,847.16486
2015-11-09 07:27:53,853.7448,858.67975,825.78015,843.87494
2015-11-09 07:27:53,860.3247,860.3247,820.8452,840.58496
2015-11-09 07:27:53,858.67975,852.0998,825.78015,850.45483
2015-11-09 07:27:53,845.5199,855.3898,825.78015,848.8099
2015-11-09 07:27:53,838.94,852.0998,825.78015,847.16486
2015-11-09 07:27:53,842.2299,858.67975,825.78015,842.2299
2015-11-09 07:27:53,850.45483,855.3898,825.78015,847.16486
2015-11-09 07:27:53,832.36005,850.45483,824.13513,842.2299
2015-11-09 07:27:53,827.4251,848.8099,824.13513,848.8099
2015-11-09 07:27:53,837.295,850.45483,822.4902,842.2299
2015-11-09 07:27:53,842.2299,855.3898,820.8452,842.2299
2015-11-09 07:27:53,848.8099,858.67975,817.55524,843.87494
2015-11-09 07:27:53,837.295,860.3247,817.55524,837.295
2015-11-09 07:27:53,837.295,852.0998,820.8452,842.2299
2015-11-09 07:27:53,853.7448,860.3247,819.2002,834.005
2015-11-09 07:27:53,853.7448,860.3247,819.2002,830.7151
2015-11-09 07:27:53,852.0998,852.0998,825.78015,835.65
2015-11-09 07:27:53,852.0998,858.67975,825.78015,840.58496
2015-11-09 07:27:53,840.58496,853.7448,825.78015,840.58496
2015-11-09 07:27:53,845.5199,860.3247,829.07007,837.295
2015-11-09 07:27:53,843.87494,857.0347,825.78015,834.005
2015-11-09 07:27:53,834.005,858.67975,825.78015,829.07007
2015-11-09 07:27:53,848.8099,855.3898,825.78015,832.36005
2015-11-09 07:27:53,842.2299,860.3247,819.2002,840.58496
2015-11-09 07:27:53,842.2299,857.0347,819.2002,838.94
2015-11-09 07:27:53,829.07007,855.3898,822.4902,835.65
2015-11-09 07:27:53,835.65,852.0998,822.4902,838.94
2015-11-09 07:27:53,835.65,845.5199,822.4902,835.65
2015-11-09 07:27:53,845.5199,855.3898,819.2002,834.005
2015-11-09 07:27:53,847.16486,855.3898,819.2002,830.7151
2015-11-09 07:27:53,837.295,858.67975,817.55524,829.07007
2015-11-09 07:27:53,840.58496,860.3247,815.9103,837.295
2015-11-09 07:27:53,832.36005,863.6147,810.9753,830.7151
2015-11-09 07:27:53,835.65,858.67975,815.9103,842.2299
2015-11-09 07:27:53,835.65,855.3898,815.9103,837.295
2015-11-09 07:27:53,837.295,852.0998,812.6203,835.65
2015-11-09 07:27:53,835.65,852.0998,815.9103,832.36005
2015-11-09 07:27:53,837.295,853.7448,815.9103,835.65
2015-11-09 07:27:53,834.005,853.7448,817.55524,832.36005
2015-11-09 07:27:53,840.58496,857.0347,815.9103,829.07007
2015-11-09 07:27:53,843.87494,845.5199,815.9103,832.36005
2015-11-09 07:27:53,847.16486,853.7448,815.9103,815.9103
2015-11-09 07:27:53,842.2299,852.0998,819.2002,830.7151
2015-11-09 07:27:53,838.94,853.7448,814.26526,829.07007
2015-11-09 07:27:53,852.0998,861.9697,807.68536,822.4902
2015-11-09 07:27:53,845.5199,857.0347,807.68536,822.4902
2015-11-09 07:27:53,840.58496,855.3898,807.68536,825.78015
2015-11-09 07:27:53,840.58496,850.45483,807.68536,832.36005
2015-11-09 07:27:53,829.07007,857.0347,809.3303,822.4902
2015-11-09 07:27:53,838.94,857.0347,812.6203,824.13513
2015-11-09 07:27:53,837.295,857.0347,810.9753,820.8452
2015-11-09 07:27:53,848.8099,852.0998,814.26526,834.005
2015-11-09 07:27:53,860.3247,850.45483,815.9103,857.0347
2015-11-09 07:27:53,842.2299,855.3898,815.9103,825.78015
2015-11-09 07:27:53,835.65,850.45483,824.13513,822.4902
2015-11-09 07:27:53,827.4251,852.0998,820.8452,829.07007
2015-11-09 07:27:53,822.4902,845.5199,824.13513,809.3303
2015-11-09 07:27:53,834.005,848.8099,825.78015,807.68536
2015-11-09 07:27:53,825.78015,850.45483,829.07007,804.3954
2015-11-09 07:27:53,810.9753,850.45483,827.4251,787.94556
2015-11-09 07:27:53,812.6203,848.8099,825.78015,797.8155
2015-11-09 07:27:53,804.3954,843.87494,822.4902,792.88055
2015-11-09 07:27:53,810.9753,860.3247,825.78015,786.3006
2015-11-09 07:27:53,812.6203,848.8099,827.4251,781.36566
2015-11-09 07:27:53,809.3303,858.67975,825.78015,786.3006
2015-11-09 07:27:53,806.04034,855.3898,822.4902,776.4307
2015-11-09 07:27:53,819.2002,858.67975,819.2002,774.78577
2015-11-09 07:27:53,832.36005,855.3898,822.4902,789.5906
2015-11-09 07:27:53,835.65,855.3898,824.13513,789.5906
2015-11-09 07:27:53,830.7151,858.67975,827.4251,802.7504
2015-11-09 07:27:53,825.78015,855.3898,824.13513,804.3954
2015-11-09 07:27:53,825.78015,863.6147,827.4251,804.3954
2015-11-09 07:27:53,834.005,848.8099,829.07007,815.9103
2015-11-09 07:27:53,824.13513,848.8099,829.07007,810.9753
2015-11-09 07:27:53,822.4902,861.9697,830.7151,810.9753
2015-11-09 07:27:53,838.94,861.9697,830.7151,817.55524
2015-11-09 07:27:53,845.5199,858.67975,834.005,817.55524
2015-11-09 07:27:53,832.36005,858.67975,832.36005,815.9103
2015-11-09 07:27:53,832.36005,860.3247,832.36005,812.6203
2015-11-09 07:27:53,824.13513,855.3898,830.7151,809.3303
2015-11-09 07:27:53,817.55524,868.5496,829.07007,804.3954
2015-11-09 07:27:53,840.58496,861.9697,832.36005,817.55524
2015-11-09 07:27:53,834.005,857.0347,834.005,827.4251
2015-11-09 07:27:53,838.94,857.0347,832.36005,827.4251
2015-11-09 07:27:53,830.7151,858.67975,829.07007,822.4902
2015-11-09 07:27:53,825.78015,852.0998,829.07007,829.07007
2015-11-09 07:27:53,830.7151,858.67975,829.07007,819.2002
2015-11-09 07:27:53,845.5199,860.3247,827.4251,820.8452
2015-11-09 07:27:53,857.0347,857.0347,829.07007,812.6203
2015-11-09 07:27:53,850.45483,863.6147,825.78015,804.3954
2015-11-09 07:27:53,850.45483,860.3247,829.07007,812.6203
2015-11-09 07:27:53,847.16486,861.9697,829.07007,817.55524
2015-11-09 07:27:53,842.2299,861.9697,830.7151,819.2002
2015-11-09 07:27:53,843.87494,858.67975,830.7151,817.55524
