TimeStamp,RAW_TP9,RAW_FP1,RAW_FP2,RAW_TP10
2015-11-09 07:48:51,845.5199,855.3898,838.94,794.5255
2015-11-09 07:48:51,853.7448,850.45483,843.87494,797.8155
2015-11-09 07:48:51,855.3898,850.45483,837.295,801.1054
2015-11-09 07:48:51,852.0998,853.7448,837.295,802.7504
2015-11-09 07:48:51,852.0998,855.3898,843.87494,819.2002
2015-11-09 07:48:51,838.94,848.8099,845.5199,817.55524
2015-11-09 07:48:51,835.65,845.5199,840.58496,815.9103
2015-11-09 07:48:51,847.16486,853.7448,845.5199,819.2002
2015-11-09 07:48:51,845.5199,858.67975,837.295,804.3954
2015-11-09 07:48:51,845.5199,857.0347,845.5199,802.7504
2015-11-09 07:48:51,847.16486,853.7448,845.5199,810.9753
2015-11-09 07:48:51,847.16486,853.7448,843.87494,819.2002
2015-11-09 07:48:51,843.87494,855.3898,838.94,804.3954
2015-11-09 07:48:51,860.3247,863.6147,835.65,807.68536
2015-11-09 07:48:51,857.0347,858.67975,845.5199,817.55524
2015-11-09 07:48:51,855.3898,852.0998,847.16486,809.3303
2015-11-09 07:48:51,860.3247,855.3898,845.5199,820.8452
2015-11-09 07:48:51,845.5199,855.3898,850.45483,822.4902
2015-11-09 07:48:51,845.5199,850.45483,848.8099,820.8452
2015-11-09 07:48:51,850.45483,857.0347,848.8099,810.9753
2015-11-09 07:48:51,845.5199,853.7448,852.0998,824.13513
2015-11-09 07:48:51,835.65,850.45483,847.16486,817.55524
2015-11-09 07:48:51,847.16486,853.7448,848.8099,815.9103
2015-11-09 07:48:51,830.7151,853.7448,848.8099,810.9753
2015-11-09 07:48:51,840.58496,853.7448,852.0998,812.6203
2015-11-09 07:48:51,847.16486,853.7448,852.0998,812.6203
2015-11-09 07:48:51,840.58496,857.0347,845.5199,814.26526
2015-11-09 07:48:51,850.45483,857.0347,852.0998,815.9103
2015-11-09 07:48:51,837.295,857.0347,843.87494,797.8155
2015-11-09 07:48:51,840.58496,858.67975,847.16486,809.3303
2015-11-09 07:48:51,848.8099,848.8099,848.8099,812.6203
2015-11-09 07:48:51,850.45483,850.45483,845.5199,809.3303
2015-11-09 07:48:51,842.2299,858.67975,845.5199,806.04034
2015-11-09 07:48:51,853.7448,855.3898,847.16486,802.7504
2015-11-09 07:48:51,843.87494,860.3247,852.0998,815.9103
2015-11-09 07:48:51,850.45483,855.3898,847.16486,802.7504
2015-11-09 07:48:51,857.0347,848.8099,853.7448,820.8452
2015-11-09 07:48:51,845.5199,850.45483,848.8099,814.26526
2015-11-09 07:48:51,858.67975,852.0998,852.0998,815.9103
2015-11-09 07:48:51,857.0347,853.7448,850.45483,827.4251
2015-11-09 07:48:51,855.3898,855.3898,850.45483,822.4902
2015-11-09 07:48:51,843.87494,857.0347,852.0998,820.8452
2015-11-09 07:48:51,845.5199,858.67975,850.45483,820.8452
2015-11-09 07:48:51,850.45483,858.67975,855.3898,827.4251
2015-11-09 07:48:51,857.0347,857.0347,853.7448,825.78015
2015-11-09 07:48:51,858.67975,853.7448,857.0347,845.5199
2015-11-09 07:48:51,857.0347,860.3247,853.7448,834.005
2015-11-09 07:48:51,863.6147,860.3247,852.0998,832.36005
2015-11-09 07:48:51,871.8396,863.6147,848.8099,837.295
2015-11-09 07:48:51,865.25964,861.9697,855.3898,827.4251
2015-11-09 07:48:51,866.90466,858.67975,860.3247,840.58496
2015-11-09 07:48:51,865.25964,857.0347,855.3898,838.94
2015-11-09 07:48:51,858.67975,860.3247,860.3247,832.36005
2015-11-09 07:48:51,863.6147,858.67975,863.6147,850.45483
2015-11-09 07:48:51,863.6147,861.9697,860.3247,830.7151
2015-11-09 07:48:51,860.3247,863.6147,861.9697,819.2002
2015-11-09 07:48:51,863.6147,860.3247,861.9697,825.78015
2015-11-09 07:48:51,868.5496,855.3898,868.5496,835.65
2015-11-09 07:48:51,860.3247,857.0347,871.8396,837.295
2015-11-09 07:48:51,860.3247,863.6147,868.5496,827.4251
2015-11-09 07:48:51,863.6147,857.0347,870.1946,829.07007
2015-11-09 07:48:51,853.7448,857.0347,871.8396,827.4251
2015-11-09 07:48:51,847.16486,852.0998,870.1946,829.07007
2015-11-09 07:48:51,855.3898,850.45483,871.8396,835.65
2015-11-09 07:48:51,845.5199,853.7448,858.67975,815.9103
2015-11-09 07:48:51,860.3247,855.3898,868.5496,829.07007
2015-11-09 07:48:51,865.25964,853.7448,868.5496,830.7151
2015-11-09 07:48:51,861.9697,853.7448,866.90466,830.7151
2015-11-09 07:48:51,861.9697,852.0998,871.8396,830.7151
2015-11-09 07:48:51,857.0347,857.0347,860.3247,829.07007
2015-11-09 07:48:51,858.67975,853.7448,865.25964,834.005
2015-11-09 07:48:51,861.9697,855.3898,865.25964,822.4902
2015-11-09 07:48:51,853.7448,857.0347,866.90466,819.2002
2015-11-09 07:48:51,848.8099,850.45483,863.6147,810.9753
2015-11-09 07:48:51,853.7448,850.45483,866.90466,815.9103
2015-11-09 07:48:51,845.5199,853.7448,861.9697,814.26526
2015-11-09 07:48:51,847.16486,853.7448,863.6147,824.13513
2015-11-09 07:48:51,850.45483,860.3247,861.9697,832.36005
2015-11-09 07:48:51,848.8099,858.67975,860.3247,832.36005
2015-11-09 07:48:51,845.5199,857.0347,861.9697,825.78015
2015-11-09 07:48:51,855.3898,858.67975,863.6147,829.07007
2015-11-09 07:48:51,855.3898,858.67975,863.6147,832.36005
2015-11-09 07:48:51,852.0998,857.0347,863.6147,820.8452
2015-11-09 07:48:51,858.67975,852.0998,868.5496,830.7151
2015-11-09 07:48:51,857.0347,852.0998,866.90466,820.8452
2015-11-09 07:48:51,857.0347,850.45483,868.5496,822.4902
2015-11-09 07:48:51,855.3898,855.3898,863.6147,825.78015
2015-11-09 07:48:51,863.6147,855.3898,863.6147,822.4902
2015-11-09 07:48:51,863.6147,855.3898,863.6147,822.4902
2015-11-09 07:48:51,855.3898,855.3898,866.90466,820.8452
2015-11-09 07:48:51,858.67975,857.0347,866.90466,815.9103
2015-11-09 07:48:51,863.6147,857.0347,866.90466,824.13513
2015-11-09 07:48:51,860.3247,850.45483,863.6147,827.4251
2015-11-09 07:48:51,878.4195,852.0998,865.25964,824.13513
2015-11-09 07:48:51,860.3247,852.0998,870.1946,822.4902
2015-11-09 07:48:51,848.8099,861.9697,871.8396,814.26526
2015-11-09 07:48:51,861.9697,860.3247,866.90466,810.9753
2015-11-09 07:48:51,861.9697,860.3247,861.9697,814.26526
2015-11-09 07:48:51,873.48456,855.3898,866.90466,817.55524
2015-11-09 07:48:51,860.3247,852.0998,868.5496,812.6203
2015-11-09 07:48:51,853.7448,858.67975,868.5496,812.6203
2015-11-09 07:48:51,855.3898,857.0347,868.5496,817.55524
2015-11-09 07:48:51,853.7448,855.3898,861.9697,807.68536
2015-11-09 07:48:51,860.3247,853.7448,865.25964,807.68536
2015-11-09 07:48:51,853.7448,852.0998,863.6147,827.4251
2015-11-09 07:48:51,853.7448,858.67975,857.0347,802.7504
2015-11-09 07:48:51,863.6147,857.0347,857.0347,810.9753
2015-11-09 07:48:51,858.67975,858.67975,861.9697,807.68536
2015-11-09 07:48:51,855.3898,857.0347,858.67975,806.04034
2015-11-09 07:48:51,858.67975,855.3898,860.3247,807.68536
2015-11-09 07:48:51,866.90466,860.3247,853.7448,809.3303
2015-11-09 07:48:51,861.9697,853.7448,853.7448,804.3954
2015-11-09 07:48:51,847.16486,847.16486,857.0347,789.5906
2015-11-09 07:48:51,853.7448,848.8099,850.45483,801.1054
2015-11-09 07:48:51,857.0347,858.67975,845.5199,797.8155
2015-11-09 07:48:51,858.67975,860.3247,857.0347,791.23553
2015-11-09 07:48:51,871.8396,866.90466,858.67975,796.1705
2015-11-09 07:48:51,861.9697,857.0347,857.0347,792.88055
2015-11-09 07:48:51,852.0998,852.0998,855.3898,791.23553
2015-11-09 07:48:51,857.0347,855.3898,848.8099,794.5255
2015-11-09 07:48:51,848.8099,853.7448,845.5199,796.1705
2015-11-09 07:48:51,850.45483,855.3898,857.0347,783.0106
2015-11-09 07:48:51,845.5199,855.3898,853.7448,779.7207
2015-11-09 07:48:51,847.16486,852.0998,852.0998,792.88055
2015-11-09 07:48:51,835.65,852.0998,850.45483,784.65564
2015-11-09 07:48:51,837.295,848.8099,848.8099,796.1705
2015-11-09 07:48:51,837.295,852.0998,845.5199,794.5255
2015-11-09 07:48:51,847.16486,853.7448,845.5199,792.88055
2015-11-09 07:48:51,852.0998,853.7448,850.45483,797.8155
2015-11-09 07:48:51,845.5199,853.7448,855.3898,791.23553
2015-11-09 07:48:51,840.58496,848.8099,852.0998,799.46045
2015-11-09 07:48:51,832.36005,848.8099,848.8099,799.46045
2015-11-09 07:48:51,848.8099,848.8099,845.5199,802.7504
2015-11-09 07:48:51,848.8099,852.0998,847.16486,799.46045
2015-11-09 07:48:51,853.7448,850.45483,845.5199,804.3954
2015-11-09 07:48:51,850.45483,845.5199,848.8099,801.1054
2015-11-09 07:48:51,848.8099,853.7448,848.8099,812.6203
2015-11-09 07:48:51,852.0998,858.67975,845.5199,817.55524
2015-11-09 07:48:51,855.3898,858.67975,848.8099,806.04034
2015-11-09 07:48:51,845.5199,857.0347,845.5199,815.9103
2015-11-09 07:48:51,853.7448,855.3898,842.2299,822.4902
2015-11-09 07:48:51,850.45483,850.45483,840.58496,819.2002
2015-11-09 07:48:51,857.0347,852.0998,845.5199,820.8452
2015-11-09 07:48:51,860.3247,848.8099,850.45483,830.7151
2015-11-09 07:48:52,848.8099,852.0998,852.0998,834.005
2015-11-09 07:48:52,842.2299,850.45483,852.0998,835.65
2015-11-09 07:48:52,840.58496,853.7448,848.8099,825.78015
2015-11-09 07:48:52,845.5199,850.45483,850.45483,835.65
2015-11-09 07:48:52,845.5199,850.45483,848.8099,838.94
2015-11-09 07:48:52,848.8099,853.7448,852.0998,847.16486
2015-11-09 07:48:52,840.58496,853.7448,852.0998,843.87494
2015-11-09 07:48:52,845.5199,848.8099,848.8099,837.295
2015-11-09 07:48:52,855.3898,843.87494,847.16486,840.58496
2015-11-09 07:48:52,860.3247,852.0998,840.58496,832.36005
2015-11-09 07:48:52,852.0998,853.7448,845.5199,837.295
2015-11-09 07:48:52,848.8099,857.0347,842.2299,824.13513
2015-11-09 07:48:52,843.87494,852.0998,852.0998,840.58496
2015-11-09 07:48:52,847.16486,843.87494,855.3898,837.295
2015-11-09 07:48:52,847.16486,858.67975,845.5199,830.7151
2015-11-09 07:48:52,843.87494,860.3247,847.16486,837.295
2015-11-09 07:48:52,850.45483,855.3898,845.5199,838.94
2015-11-09 07:48:52,838.94,852.0998,843.87494,834.005
2015-11-09 07:48:52,845.5199,848.8099,847.16486,837.295
2015-11-09 07:48:52,847.16486,853.7448,845.5199,829.07007
2015-11-09 07:48:52,840.58496,858.67975,842.2299,824.13513
2015-11-09 07:48:52,845.5199,857.0347,842.2299,825.78015
2015-11-09 07:48:52,855.3898,852.0998,843.87494,814.26526
2015-11-09 07:48:52,858.67975,850.45483,847.16486,814.26526
2015-11-09 07:48:52,855.3898,853.7448,842.2299,829.07007
2015-11-09 07:48:52,845.5199,850.45483,842.2299,824.13513
2015-11-09 07:48:52,848.8099,845.5199,848.8099,820.8452
2015-11-09 07:48:52,843.87494,848.8099,843.87494,822.4902
2015-11-09 07:48:52,855.3898,855.3898,842.2299,822.4902
2015-11-09 07:48:52,863.6147,855.3898,843.87494,829.07007
2015-11-09 07:48:52,863.6147,863.6147,838.94,817.55524
2015-11-09 07:48:52,860.3247,853.7448,848.8099,830.7151
2015-11-09 07:48:52,850.45483,852.0998,842.2299,815.9103
2015-11-09 07:48:52,842.2299,855.3898,840.58496,834.005
2015-11-09 07:48:52,843.87494,855.3898,845.5199,820.8452
2015-11-09 07:48:52,847.16486,860.3247,842.2299,814.26526
2015-11-09 07:48:52,857.0347,855.3898,848.8099,834.005
2015-11-09 07:48:52,850.45483,858.67975,845.5199,820.8452
2015-11-09 07:48:52,857.0347,860.3247,842.2299,820.8452
2015-11-09 07:48:52,853.7448,858.67975,845.5199,824.13513
2015-11-09 07:48:52,838.94,855.3898,848.8099,820.8452
2015-11-09 07:48:52,853.7448,853.7448,847.16486,806.04034
2015-11-09 07:48:52,850.45483,848.8099,847.16486,804.3954
2015-11-09 07:48:52,857.0347,853.7448,845.5199,796.1705
2015-11-09 07:48:52,850.45483,858.67975,850.45483,807.68536
2015-11-09 07:48:52,842.2299,853.7448,847.16486,820.8452
2015-11-09 07:48:52,850.45483,858.67975,845.5199,812.6203
2015-11-09 07:48:52,855.3898,857.0347,845.5199,810.9753
2015-11-09 07:48:52,857.0347,858.67975,847.16486,814.26526
2015-11-09 07:48:52,861.9697,861.9697,848.8099,817.55524
2015-11-09 07:48:52,850.45483,860.3247,843.87494,814.26526
2015-11-09 07:48:52,865.25964,860.3247,845.5199,810.9753
2015-11-09 07:48:52,855.3898,860.3247,842.2299,812.6203
2015-11-09 07:48:52,842.2299,860.3247,840.58496,804.3954
2015-11-09 07:48:52,857.0347,857.0347,843.87494,807.68536
2015-11-09 07:48:52,842.2299,858.67975,835.65,792.88055
2015-11-09 07:48:52,852.0998,860.3247,834.005,810.9753
2015-11-09 07:48:52,848.8099,865.25964,840.58496,819.2002
2015-11-09 07:48:52,830.7151,861.9697,843.87494,802.7504
2015-11-09 07:48:52,830.7151,857.0347,843.87494,809.3303
2015-11-09 07:48:52,855.3898,860.3247,847.16486,810.9753
2015-11-09 07:48:52,845.5199,858.67975,845.5199,814.26526
2015-11-09 07:48:52,850.45483,858.67975,842.2299,820.8452
2015-11-09 07:48:52,835.65,858.67975,843.87494,804.3954
2015-11-09 07:48:52,837.295,858.67975,838.94,804.3954
2015-11-09 07:48:52,860.3247,857.0347,840.58496,825.78015
2015-11-09 07:48:52,843.87494,857.0347,843.87494,804.3954
2015-11-09 07:48:52,832.36005,852.0998,842.2299,815.9103
2015-11-09 07:48:52,822.4902,853.7448,843.87494,809.3303
2015-11-09 07:48:52,838.94,858.67975,837.295,812.6203
2015-11-09 07:48:52,852.0998,860.3247,840.58496,815.9103
2015-11-09 07:48:52,840.58496,858.67975,838.94,814.26526
2015-11-09 07:48:52,835.65,850.45483,843.87494,814.26526
2015-11-09 07:48:52,852.0998,855.3898,840.58496,819.2002
2015-11-09 07:48:52,857.0347,857.0347,832.36005,820.8452
2015-11-09 07:48:52,860.3247,861.9697,837.295,814.26526
2015-11-09 07:48:52,868.5496,861.9697,840.58496,807.68536
2015-11-09 07:48:52,847.16486,860.3247,837.295,815.9103
2015-11-09 07:48:52,858.67975,858.67975,840.58496,810.9753
2015-11-09 07:48:52,863.6147,848.8099,842.2299,815.9103
2015-11-09 07:48:52,853.7448,855.3898,838.94,812.6203
2015-11-09 07:48:52,843.87494,861.9697,843.87494,822.4902
2015-11-09 07:48:52,837.295,850.45483,842.2299,820.8452
2015-11-09 07:48:52,835.65,853.7448,838.94,825.78015
2015-11-09 07:48:52,837.295,850.45483,847.16486,824.13513
2015-11-09 07:48:52,840.58496,850.45483,843.87494,819.2002
2015-11-09 07:48:52,832.36005,853.7448,840.58496,815.9103
2015-11-09 07:48:52,842.2299,853.7448,835.65,815.9103
2015-11-09 07:48:52,837.295,852.0998,842.2299,819.2002
2015-11-09 07:48:52,834.005,850.45483,845.5199,814.26526
2015-11-09 07:48:52,834.005,858.67975,843.87494,814.26526
2015-11-09 07:48:52,840.58496,855.3898,840.58496,820.8452
2015-11-09 07:48:52,843.87494,850.45483,835.65,834.005
2015-11-09 07:48:52,850.45483,855.3898,838.94,837.295
2015-11-09 07:48:52,850.45483,850.45483,843.87494,832.36005
2015-11-09 07:48:52,837.295,857.0347,850.45483,837.295
2015-11-09 07:48:52,853.7448,860.3247,843.87494,837.295
2015-11-09 07:48:52,845.5199,858.67975,843.87494,825.78015
2015-11-09 07:48:52,835.65,861.9697,838.94,827.4251
2015-11-09 07:48:52,837.295,858.67975,840.58496,835.65
2015-11-09 07:48:52,853.7448,861.9697,838.94,840.58496
2015-11-09 07:48:52,865.25964,865.25964,837.295,860.3247
2015-11-09 07:48:52,857.0347,858.67975,838.94,842.2299
2015-11-09 07:48:52,837.295,860.3247,838.94,845.5199
2015-11-09 07:48:52,842.2299,857.0347,843.87494,847.16486
2015-11-09 07:48:52,838.94,853.7448,842.2299,843.87494
2015-11-09 07:48:52,838.94,857.0347,843.87494,857.0347
2015-11-09 07:48:52,842.2299,855.3898,840.58496,860.3247
2015-11-09 07:48:52,832.36005,855.3898,840.58496,853.7448
2015-11-09 07:48:52,855.3898,865.25964,843.87494,857.0347
2015-11-09 07:48:52,835.65,858.67975,840.58496,852.0998
2015-11-09 07:48:52,825.78015,855.3898,842.2299,853.7448
2015-11-09 07:48:52,825.78015,852.0998,842.2299,861.9697
2015-11-09 07:48:52,852.0998,853.7448,842.2299,855.3898
2015-11-09 07:48:52,863.6147,855.3898,845.5199,857.0347
2015-11-09 07:48:52,853.7448,853.7448,840.58496,861.9697
2015-11-09 07:48:52,843.87494,860.3247,834.005,860.3247
2015-11-09 07:48:52,827.4251,855.3898,837.295,870.1946
2015-11-09 07:48:52,840.58496,857.0347,840.58496,855.3898
2015-11-09 07:48:52,845.5199,858.67975,842.2299,863.6147
2015-11-09 07:48:52,837.295,857.0347,842.2299,853.7448
2015-11-09 07:48:52,852.0998,861.9697,835.65,850.45483
2015-11-09 07:48:52,855.3898,858.67975,842.2299,852.0998
2015-11-09 07:48:52,855.3898,858.67975,843.87494,861.9697
2015-11-09 07:48:52,855.3898,857.0347,842.2299,853.7448
2015-11-09 07:48:52,853.7448,860.3247,842.2299,847.16486
2015-11-09 07:48:52,855.3898,861.9697,840.58496,855.3898
2015-11-09 07:48:52,853.7448,863.6147,840.58496,852.0998
2015-11-09 07:48:52,852.0998,861.9697,838.94,855.3898
2015-11-09 07:48:52,852.0998,860.3247,835.65,852.0998
2015-11-09 07:48:52,838.94,860.3247,840.58496,852.0998
2015-11-09 07:48:52,834.005,857.0347,835.65,860.3247
2015-11-09 07:48:52,840.58496,853.7448,838.94,860.3247
2015-11-09 07:48:52,837.295,855.3898,840.58496,852.0998
2015-11-09 07:48:52,840.58496,853.7448,842.2299,852.0998
2015-11-09 07:48:52,858.67975,853.7448,843.87494,865.25964
2015-11-09 07:48:52,853.7448,863.6147,840.58496,863.6147
2015-11-09 07:48:52,855.3898,860.3247,842.2299,868.5496
2015-11-09 07:48:52,842.2299,861.9697,837.295,850.45483
2015-11-09 07:48:52,855.3898,857.0347,838.94,857.0347
2015-11-09 07:48:52,848.8099,853.7448,834.005,868.5496
2015-11-09 07:48:52,865.25964,858.67975,837.295,863.6147
2015-11-09 07:48:52,863.6147,861.9697,842.2299,865.25964
2015-11-09 07:48:52,852.0998,860.3247,842.2299,863.6147
2015-11-09 07:48:52,837.295,853.7448,843.87494,861.9697
2015-11-09 07:48:52,843.87494,861.9697,838.94,853.7448
2015-11-09 07:48:52,848.8099,858.67975,838.94,861.9697
2015-11-09 07:48:52,842.2299,858.67975,837.295,840.58496
2015-11-09 07:48:52,850.45483,860.3247,840.58496,861.9697
2015-11-09 07:48:52,834.005,861.9697,834.005,858.67975
2015-11-09 07:48:52,845.5199,865.25964,842.2299,865.25964
2015-11-09 07:48:52,842.2299,858.67975,835.65,843.87494
2015-11-09 07:48:52,838.94,857.0347,835.65,848.8099
2015-11-09 07:48:52,848.8099,857.0347,837.295,857.0347
2015-11-09 07:48:52,855.3898,865.25964,838.94,873.48456
2015-11-09 07:48:52,847.16486,863.6147,837.295,868.5496
2015-11-09 07:48:52,855.3898,860.3247,838.94,853.7448
2015-11-09 07:48:52,838.94,855.3898,842.2299,861.9697
2015-11-09 07:48:52,838.94,855.3898,835.65,865.25964
2015-11-09 07:48:52,850.45483,855.3898,840.58496,870.1946
2015-11-09 07:48:52,843.87494,857.0347,837.295,855.3898
2015-11-09 07:48:52,850.45483,850.45483,837.295,855.3898
2015-11-09 07:48:52,852.0998,861.9697,829.07007,858.67975
2015-11-09 07:48:52,858.67975,858.67975,837.295,860.3247
2015-11-09 07:48:52,842.2299,853.7448,842.2299,850.45483
2015-11-09 07:48:52,843.87494,865.25964,843.87494,834.005
2015-11-09 07:48:52,838.94,852.0998,847.16486,843.87494
2015-11-09 07:48:52,843.87494,855.3898,837.295,838.94
2015-11-09 07:48:52,861.9697,866.90466,838.94,840.58496
